num	date	subjStartTime	trialNum	stimName	flipLeft	inView	response	rt
22	2021.11.26	20:55:57	146	social/gentle.jpg	false	true	right	5.756
22	2021.11.26	20:55:57	147	social/glittering.jpg	true	true	left	2.494
22	2021.11.26	20:55:57	148	social/car.jpg	false	true	right	4.544
22	2021.11.26	20:55:57	149	inanimate/aristocracy.jpg	true	true	left	4.782
22	2021.11.26	20:55:57	150	social/manufacturing.jpg	true	true	right	3.152
22	2021.11.26	20:55:57	151	social/departmental.jpg	true	true	right	6.91
22	2021.11.26	20:55:57	152	social/clambering.jpg	false	true	left	2.714
22	2021.11.26	20:55:57	153	social/resigned.jpg	false	true	right	3.971
22	2021.11.26	20:55:57	154	social/runaway.jpg	false	true	right	2.471
22	2021.11.26	20:55:57	155	inanimate/whistle.jpg	true	true	left	1.862
22	2021.11.26	20:55:57	156	social/wear.jpg	true	true	left	3.545
num	date	subjStartTime	trialNum	stimName	flipLeft	inView	response	rt
23	2021.11.26	20:59:19	1	inanimate/undercarriage.jpg	true	true	left	5.666
23	2021.11.26	20:59:19	2	inanimate/vocals.jpg	true	true	left	5.006
23	2021.11.26	20:59:19	3	social/vanilla.jpg	false	true	left	4.278
23	2021.11.26	20:59:19	4	inanimate/projecting.jpg	false	true	left	3.943
23	2021.11.26	20:59:19	5	inanimate/glittering.jpg	true	true	right	1.933
23	2021.11.26	20:59:19	6	inanimate/smallholders.jpg	true	true	right	3.185
23	2021.11.26	20:59:19	7	social/water.jpg	false	true	right	44.565
23	2021.11.26	20:59:19	8	social/mustered.jpg	true	true	right	10.198
23	2021.11.26	20:59:19	9	inanimate/cake.jpg	true	true	left	1.748
23	2021.11.26	20:59:19	10	social/veranda.jpg	true	true	left	2.29
23	2021.11.26	20:59:19	11	inanimate/manufacturing.jpg	true	true	right	1.934
23	2021.11.26	20:59:19	12	inanimate/wharf.jpg	true	true	right	3.49
23	2021.11.26	20:59:19	13	social/aristocracy.jpg	false	true	left	2.745
23	2021.11.26	20:59:19	14	inanimate/deteriorating.jpg	false	true	left	9.061
23	2021.11.26	20:59:19	15	social/resigned.jpg	false	true	right	3.37
23	2021.11.26	20:59:19	16	inanimate/saloon.jpg	true	true	left	70.643
23	2021.11.26	20:59:19	17	inanimate/contractor.jpg	true	true	left	1.683
23	2021.11.26	20:59:19	18	social/irretrievably.jpg	false	true	right	2.022
23	2021.11.26	20:59:19	19	inanimate/suction.jpg	true	true	right	1.205
23	2021.11.26	20:59:19	20	inanimate/car.jpg	true	true	left	1.966
23	2021.11.26	20:59:19	21	social/inmates.jpg	false	true	left	6.039
23	2021.11.26	20:59:19	22	inanimate/pillow.jpg	true	true	left	2.006
23	2021.11.26	20:59:19	23	social/depressing.jpg	true	true	right	14.55
23	2021.11.26	20:59:19	24	inanimate/wiry.jpg	true	true	right	1.09
23	2021.11.26	20:59:19	25	social/droning.jpg	true	true	left	2.824
23	2021.11.26	20:59:19	26	social/car.jpg	true	true	right	9.304
23	2021.11.26	20:59:19	27	inanimate/solids.jpg	false	true	right	20.608
23	2021.11.26	20:59:19	28	inanimate/mustered.jpg	true	true	left	1.521
23	2021.11.26	20:59:19	29	social/burials.jpg	false	true	left	1.384
23	2021.11.26	20:59:19	30	social/vocals.jpg	true	true	right	5.102
23	2021.11.26	20:59:19	31	inanimate/icelandic.jpg	true	true	left	1.465
23	2021.11.26	20:59:19	32	inanimate/russet.jpg	true	true	right	2.45
23	2021.11.26	20:59:19	33	inanimate/desert.jpg	false	true	right	7.938
23	2021.11.26	20:59:19	34	social/pillow.jpg	true	true	left	2.129
23	2021.11.26	20:59:19	35	social/contractor.jpg	true	true	right	13.566
23	2021.11.26	20:59:19	36	social/international.jpg	true	true	left	1.78
23	2021.11.26	20:59:19	37	social/ethnic.jpg	false	true	right	1.424
23	2021.11.26	20:59:19	38	inanimate/receptions.jpg	false	true	right	1.19
23	2021.11.26	20:59:19	39	inanimate/allotments.jpg	true	true	right	1.826
23	2021.11.26	20:59:19	40	social/buses.jpg	false	true	left	1.735
23	2021.11.26	20:59:19	41	social/observational.jpg	true	true	left	2.185
23	2021.11.26	20:59:19	42	inanimate/graduated.jpg	false	true	right	1.562
23	2021.11.26	20:59:19	43	inanimate/fragrant.jpg	true	true	right	1.521
23	2021.11.26	20:59:19	44	inanimate/lifts.jpg	false	true	left	1.399
23	2021.11.26	20:59:19	45	social/graduated.jpg	false	true	right	2.079
23	2021.11.26	20:59:19	46	social/retrial.jpg	false	true	left	3.156
23	2021.11.26	20:59:19	47	social/inhabited.jpg	false	true	left	2.715
23	2021.11.26	20:59:19	48	social/fountain.jpg	false	true	left	1.408
23	2021.11.26	20:59:19	49	inanimate/straw.jpg	false	true	left	5.256
23	2021.11.26	20:59:19	50	social/wanderer.jpg	true	true	left	6.577
23	2021.11.26	20:59:19	51	social/drummers.jpg	false	true	right	8.795
23	2021.11.26	20:59:19	52	inanimate/departmental.jpg	false	true	left	1.78
23	2021.11.26	20:59:19	53	inanimate/simulators.jpg	false	true	right	2.193
23	2021.11.26	20:59:19	54	social/receptions.jpg	false	true	left	5.739
23	2021.11.26	20:59:19	55	inanimate/jews.jpg	true	true	right	1.942
23	2021.11.26	20:59:19	56	inanimate/runaway.jpg	false	true	right	2.597
23	2021.11.26	20:59:19	57	social/glittering.jpg	true	true	right	4.208
23	2021.11.26	20:59:19	58	inanimate/drummers.jpg	false	true	right	1.053
23	2021.11.26	20:59:19	59	social/wharf.jpg	true	true	right	1.917
23	2021.11.26	20:59:19	60	social/russet.jpg	true	true	left	1.821
23	2021.11.26	20:59:19	61	social/closely.jpg	false	true	right	22.386
23	2021.11.26	20:59:19	62	social/budding.jpg	true	true	left	19.453
23	2021.11.26	20:59:19	63	inanimate/eroding.jpg	true	true	right	7.067
23	2021.11.26	20:59:19	64	social/trails.jpg	false	true	left	2.25
23	2021.11.26	20:59:19	65	inanimate/fountain.jpg	false	true	right	1.415
23	2021.11.26	20:59:19	66	social/desert.jpg	false	true	right	1.246
23	2021.11.26	20:59:19	67	social/knitters.jpg	false	true	right	3.354
23	2021.11.26	20:59:19	68	social/departmental.jpg	false	true	left	1.74
23	2021.11.26	20:59:19	69	social/solids.jpg	false	true	right	1.124
23	2021.11.26	20:59:19	70	inanimate/inhabited.jpg	false	true	left	1.82
23	2021.11.26	20:59:19	71	social/cramming.jpg	false	true	left	1.401
23	2021.11.26	20:59:19	72	inanimate/droning.jpg	true	true	left	1.376
23	2021.11.26	20:59:19	73	inanimate/budding.jpg	true	true	left	0.946
23	2021.11.26	20:59:19	74	inanimate/detecting.jpg	true	true	right	1.343
23	2021.11.26	20:59:19	75	inanimate/inmates.jpg	false	true	right	21.178
23	2021.11.26	20:59:19	76	social/projecting.jpg	false	true	right	1.149
23	2021.11.26	20:59:19	77	social/living.jpg	true	true	left	22.936
23	2021.11.26	20:59:19	78	inanimate/resigned.jpg	false	true	right	1.157
23	2021.11.26	20:59:19	79	inanimate/wear.jpg	true	true	right	1.375
23	2021.11.26	20:59:19	80	inanimate/closely.jpg	false	true	right	1.173
23	2021.11.26	20:59:19	81	inanimate/tides.jpg	false	true	right	1.481
23	2021.11.26	20:59:19	82	inanimate/aprons.jpg	true	true	left	1.797
23	2021.11.26	20:59:19	83	social/icelandic.jpg	true	true	left	1.213
23	2021.11.26	20:59:19	84	social/suction.jpg	true	true	left	1.335
23	2021.11.26	20:59:19	85	social/nicotine.jpg	false	true	right	2.497
23	2021.11.26	20:59:19	86	social/undercarriage.jpg	true	true	left	1.36
23	2021.11.26	20:59:19	87	social/enlightened.jpg	false	true	left	1.4
23	2021.11.26	20:59:19	88	inanimate/uneven.jpg	false	true	right	1.481
23	2021.11.26	20:59:19	89	inanimate/retrial.jpg	false	true	left	8.521
23	2021.11.26	20:59:19	90	social/fragrant.jpg	true	true	left	3.518
23	2021.11.26	20:59:19	91	social/uneven.jpg	false	true	left	1.23
23	2021.11.26	20:59:19	92	social/wiry.jpg	true	true	right	1.804
23	2021.11.26	20:59:19	93	inanimate/stagecoach.jpg	false	true	right	10.988
23	2021.11.26	20:59:19	94	social/lager.jpg	false	true	right	1.911
23	2021.11.26	20:59:19	95	social/stagecoach.jpg	false	true	left	1.66
23	2021.11.26	20:59:19	96	social/runaway.jpg	false	true	right	1.457
23	2021.11.26	20:59:19	97	social/manufacturing.jpg	true	true	left	3.45
23	2021.11.26	20:59:19	98	inanimate/aristocracy.jpg	false	true	right	1.173
23	2021.11.26	20:59:19	99	inanimate/observational.jpg	true	true	right	1.633
23	2021.11.26	20:59:19	100	social/wear.jpg	true	true	left	1.174
23	2021.11.26	20:59:19	101	inanimate/irretrievably.jpg	false	true	right	1.544
23	2021.11.26	20:59:19	102	social/saloon.jpg	true	true	right	1.118
23	2021.11.26	20:59:19	103	social/jews.jpg	true	true	right	1.02
23	2021.11.26	20:59:19	104	social/diamonds.jpg	false	true	left	0.971
23	2021.11.26	20:59:19	105	inanimate/cramming.jpg	false	true	left	4.144
23	2021.11.26	20:59:19	106	inanimate/veranda.jpg	true	true	left	1.068
23	2021.11.26	20:59:19	107	social/infected.jpg	true	true	left	0.871
23	2021.11.26	20:59:19	108	social/tides.jpg	false	true	left	1.265
23	2021.11.26	20:59:19	109	inanimate/vanilla.jpg	false	true	left	1.017
23	2021.11.26	20:59:19	110	social/aprons.jpg	true	true	left	1.347
23	2021.11.26	20:59:19	111	inanimate/restraint.jpg	true	true	right	1.14
23	2021.11.26	20:59:19	112	social/gentle.jpg	false	true	right	2.265
23	2021.11.26	20:59:19	113	inanimate/lager.jpg	false	true	right	1.004
23	2021.11.26	20:59:19	114	social/clambering.jpg	true	true	right	2.112
23	2021.11.26	20:59:19	115	inanimate/nicotine.jpg	false	true	right	4.316
23	2021.11.26	20:59:19	116	inanimate/wanderer.jpg	true	true	right	1.213
23	2021.11.26	20:59:19	117	social/whistle.jpg	true	true	right	1.95
23	2021.11.26	20:59:19	118	inanimate/trails.jpg	false	true	left	3.064
23	2021.11.26	20:59:19	119	inanimate/enlightened.jpg	false	true	right	1.894
23	2021.11.26	20:59:19	120	social/wave.jpg	false	true	right	0.948
23	2021.11.26	20:59:19	121	inanimate/infected.jpg	true	true	right	2.258
23	2021.11.26	20:59:19	122	social/deteriorating.jpg	false	true	right	5.574
23	2021.11.26	20:59:19	123	social/castor.jpg	true	true	right	1.246
23	2021.11.26	20:59:19	124	social/altars.jpg	true	true	left	3.511
23	2021.11.26	20:59:19	125	social/smallholders.jpg	true	true	right	1.036
23	2021.11.26	20:59:19	126	social/lifts.jpg	false	true	right	0.898
23	2021.11.26	20:59:19	127	social/straw.jpg	false	true	left	2.192
23	2021.11.26	20:59:19	128	inanimate/clambering.jpg	true	true	left	2.039
23	2021.11.26	20:59:19	129	inanimate/burials.jpg	false	true	left	0.906
23	2021.11.26	20:59:19	130	social/eroding.jpg	true	true	right	1.13
23	2021.11.26	20:59:19	131	social/allotments.jpg	true	true	right	3.928
23	2021.11.26	20:59:19	132	inanimate/buses.jpg	false	true	left	2.168
23	2021.11.26	20:59:19	133	inanimate/depressing.jpg	true	true	left	2.635
23	2021.11.26	20:59:19	134	inanimate/knitters.jpg	false	true	right	1.509
23	2021.11.26	20:59:19	135	inanimate/discoloured.jpg	true	true	left	1.812
23	2021.11.26	20:59:19	136	inanimate/whistle.jpg	true	true	right	2.853
23	2021.11.26	20:59:19	137	social/chopping.jpg	false	true	right	1.987
23	2021.11.26	20:59:19	138	social/restraint.jpg	true	true	left	3.436
23	2021.11.26	20:59:19	139	social/fattening.jpg	false	true	right	1.106
23	2021.11.26	20:59:19	140	social/mastering.jpg	true	true	right	2.146
23	2021.11.26	20:59:19	141	inanimate/diamonds.jpg	false	true	right	0.866
23	2021.11.26	20:59:19	142	inanimate/international.jpg	true	true	left	4.212
23	2021.11.26	20:59:19	143	inanimate/mastering.jpg	true	true	right	1.067
23	2021.11.26	20:59:19	144	inanimate/altars.jpg	true	true	right	1.554
23	2021.11.26	20:59:19	145	inanimate/castor.jpg	true	true	right	1.44
23	2021.11.26	20:59:19	146	inanimate/gentle.jpg	false	true	right	1.133
23	2021.11.26	20:59:19	147	inanimate/living.jpg	true	true	left	1.619
23	2021.11.26	20:59:19	148	inanimate/chopping.jpg	false	true	left	1.982
23	2021.11.26	20:59:19	149	inanimate/wave.jpg	false	true	right	1.586
23	2021.11.26	20:59:19	150	social/discoloured.jpg	true	true	right	1.496
23	2021.11.26	20:59:19	151	social/simulators.jpg	false	true	right	1.167
23	2021.11.26	20:59:19	152	social/detecting.jpg	true	true	right	1.028
23	2021.11.26	20:59:19	153	inanimate/water.jpg	false	true	right	4.106
23	2021.11.26	20:59:19	154	social/cake.jpg	true	true	right	1.931
23	2021.11.26	20:59:19	155	inanimate/fattening.jpg	false	true	right	0.882
23	2021.11.26	20:59:19	156	inanimate/ethnic.jpg	false	true	left	1.424
num	date	subjStartTime	trialNum	stimName	flipLeft	inView	response	rt
25	2021.11.26	22:09:44	1	inanimate/glittering.jpg	false	true	right	1.901
25	2021.11.26	22:09:44	2	social/cake.jpg	false	true	right	2.583
25	2021.11.26	22:09:44	3	inanimate/jews.jpg	true	true	right	2.624
25	2021.11.26	22:09:44	4	social/mastering.jpg	true	true	right	1.826
25	2021.11.26	22:09:44	5	social/living.jpg	true	true	left	3.086
25	2021.11.26	22:09:44	6	social/diamonds.jpg	false	true	left	3.607
25	2021.11.26	22:09:44	7	social/stagecoach.jpg	false	true	left	2.032
25	2021.11.26	22:09:44	8	inanimate/wiry.jpg	false	true	right	1.166
25	2021.11.26	22:09:44	9	inanimate/burials.jpg	false	true	left	1.07
25	2021.11.26	22:09:44	10	social/graduated.jpg	false	true	left	2.173
25	2021.11.26	22:09:44	11	inanimate/droning.jpg	false	true	left	1.737
25	2021.11.26	22:09:44	12	inanimate/detecting.jpg	false	true	right	2.128
25	2021.11.26	22:09:44	13	social/wiry.jpg	false	true	left	1.733
25	2021.11.26	22:09:44	14	social/smallholders.jpg	true	true	left	2.347
25	2021.11.26	22:09:44	15	inanimate/contractor.jpg	false	true	left	1.703
25	2021.11.26	22:09:44	16	inanimate/departmental.jpg	false	true	left	1.174
25	2021.11.26	22:09:44	17	social/resigned.jpg	true	true	right	1.79
25	2021.11.26	22:09:44	18	social/infected.jpg	true	true	right	1.957
25	2021.11.26	22:09:44	19	social/aristocracy.jpg	false	true	right	3.709
25	2021.11.26	22:09:44	20	inanimate/mustered.jpg	true	true	right	1.055
25	2021.11.26	22:09:44	21	social/budding.jpg	true	true	left	2.279
25	2021.11.26	22:09:44	22	inanimate/enlightened.jpg	true	true	right	1.369
25	2021.11.26	22:09:44	23	inanimate/buses.jpg	false	true	right	2.928
25	2021.11.26	22:09:44	24	social/undercarriage.jpg	true	true	right	1.233
25	2021.11.26	22:09:44	25	inanimate/altars.jpg	false	true	right	1.756
25	2021.11.26	22:09:44	26	inanimate/aristocracy.jpg	false	true	right	1.621
25	2021.11.26	22:09:44	27	inanimate/manufacturing.jpg	false	true	right	1.493
25	2021.11.26	22:09:44	28	inanimate/receptions.jpg	true	true	right	1.466
25	2021.11.26	22:09:44	29	inanimate/infected.jpg	true	true	left	2.309
25	2021.11.26	22:09:44	30	inanimate/wanderer.jpg	true	true	right	1.582
25	2021.11.26	22:09:44	31	inanimate/suction.jpg	true	true	right	1.034
25	2021.11.26	22:09:44	32	social/deteriorating.jpg	false	true	right	2.189
25	2021.11.26	22:09:44	33	inanimate/solids.jpg	true	true	right	1.752
25	2021.11.26	22:09:44	34	inanimate/mastering.jpg	true	true	right	1.343
25	2021.11.26	22:09:44	35	inanimate/trails.jpg	false	true	right	0.745
25	2021.11.26	22:09:44	36	social/desert.jpg	true	true	right	1.971
25	2021.11.26	22:09:44	37	inanimate/budding.jpg	true	true	right	1.784
25	2021.11.26	22:09:44	38	social/irretrievably.jpg	true	true	right	1.194
25	2021.11.26	22:09:44	39	social/ethnic.jpg	true	true	right	1.223
25	2021.11.26	22:09:44	40	inanimate/closely.jpg	true	true	right	3.355
25	2021.11.26	22:09:44	41	inanimate/fragrant.jpg	true	true	right	1.032
25	2021.11.26	22:09:44	42	inanimate/saloon.jpg	false	true	right	0.904
25	2021.11.26	22:09:44	43	inanimate/veranda.jpg	true	true	right	0.882
25	2021.11.26	22:09:44	44	social/wave.jpg	false	true	right	1.227
25	2021.11.26	22:09:44	45	inanimate/tides.jpg	false	true	right	0.858
25	2021.11.26	22:09:44	46	social/uneven.jpg	false	true	left	2.374
25	2021.11.26	22:09:44	47	social/enlightened.jpg	true	true	right	3.588
25	2021.11.26	22:09:44	48	inanimate/undercarriage.jpg	true	true	left	2.351
25	2021.11.26	22:09:44	49	social/wanderer.jpg	true	true	left	1.465
25	2021.11.26	22:09:44	50	inanimate/inmates.jpg	false	true	left	0.791
25	2021.11.26	22:09:44	51	social/observational.jpg	true	true	left	1.128
25	2021.11.26	22:09:44	52	social/drummers.jpg	true	true	left	0.842
25	2021.11.26	22:09:44	53	social/depressing.jpg	false	true	left	0.896
25	2021.11.26	22:09:44	54	social/inhabited.jpg	false	true	left	1.12
25	2021.11.26	22:09:44	55	inanimate/cake.jpg	false	true	right	0.71
25	2021.11.26	22:09:44	56	inanimate/diamonds.jpg	false	true	right	0.759
25	2021.11.26	22:09:44	57	social/droning.jpg	false	true	right	0.708
25	2021.11.26	22:09:44	58	social/inmates.jpg	false	true	left	1.323
25	2021.11.26	22:09:44	59	social/vanilla.jpg	true	true	right	1.487
25	2021.11.26	22:09:44	60	social/contractor.jpg	false	true	right	0.865
25	2021.11.26	22:09:44	61	inanimate/graduated.jpg	false	true	right	1.708
25	2021.11.26	22:09:44	62	social/closely.jpg	true	true	right	0.884
25	2021.11.26	22:09:44	63	inanimate/gentle.jpg	false	true	right	3.666
25	2021.11.26	22:09:44	64	inanimate/smallholders.jpg	true	true	right	1.665
25	2021.11.26	22:09:44	65	inanimate/deteriorating.jpg	false	true	right	0.764
25	2021.11.26	22:09:44	66	social/clambering.jpg	false	true	right	1.875
25	2021.11.26	22:09:44	67	inanimate/inhabited.jpg	false	true	left	8.415
25	2021.11.26	22:09:44	68	social/mustered.jpg	true	true	right	0.86
25	2021.11.26	22:09:44	69	inanimate/stagecoach.jpg	false	true	right	1.344
25	2021.11.26	22:09:44	70	inanimate/aprons.jpg	false	true	right	1.642
25	2021.11.26	22:09:44	71	social/nicotine.jpg	true	true	right	1.065
25	2021.11.26	22:09:44	72	inanimate/chopping.jpg	true	true	right	1.397
25	2021.11.26	22:09:44	73	inanimate/uneven.jpg	false	true	right	1.87
25	2021.11.26	22:09:44	74	inanimate/ethnic.jpg	true	true	right	3.578
25	2021.11.26	22:09:44	75	social/icelandic.jpg	false	true	right	1.334
25	2021.11.26	22:09:44	76	inanimate/car.jpg	true	true	right	4.5
25	2021.11.26	22:09:44	77	inanimate/knitters.jpg	true	true	right	1.026
25	2021.11.26	22:09:44	78	inanimate/whistle.jpg	false	true	right	0.81
25	2021.11.26	22:09:44	79	inanimate/wear.jpg	true	true	right	0.617
25	2021.11.26	22:09:44	80	social/eroding.jpg	false	true	right	1.003
25	2021.11.26	22:09:44	81	inanimate/runaway.jpg	true	true	right	1.293
25	2021.11.26	22:09:44	82	inanimate/water.jpg	true	true	right	0.687
25	2021.11.26	22:09:44	83	social/simulators.jpg	true	true	left	3.5
25	2021.11.26	22:09:44	84	social/lager.jpg	false	true	right	1.304
25	2021.11.26	22:09:44	85	inanimate/russet.jpg	true	true	right	0.563
25	2021.11.26	22:09:44	86	inanimate/projecting.jpg	true	true	right	1.087
25	2021.11.26	22:09:44	87	inanimate/fountain.jpg	false	true	right	1.089
25	2021.11.26	22:09:44	88	social/manufacturing.jpg	false	true	left	3.243
25	2021.11.26	22:09:44	89	inanimate/eroding.jpg	false	true	right	0.722
25	2021.11.26	22:09:44	90	inanimate/depressing.jpg	false	true	left	0.681
25	2021.11.26	22:09:44	91	social/pillow.jpg	true	true	left	1.047
25	2021.11.26	22:09:44	92	social/trails.jpg	false	true	left	0.962
25	2021.11.26	22:09:44	93	inanimate/simulators.jpg	true	true	right	4.15
25	2021.11.26	22:09:44	94	social/departmental.jpg	false	true	right	0.902
25	2021.11.26	22:09:44	95	inanimate/resigned.jpg	true	true	right	0.571
25	2021.11.26	22:09:44	96	social/burials.jpg	false	true	right	1.107
25	2021.11.26	22:09:44	97	social/tides.jpg	false	true	right	0.967
25	2021.11.26	22:09:44	98	social/cramming.jpg	false	true	right	3.066
25	2021.11.26	22:09:44	99	social/fattening.jpg	true	true	right	1.605
25	2021.11.26	22:09:44	100	social/fountain.jpg	false	true	right	1.084
25	2021.11.26	22:09:44	101	social/detecting.jpg	false	true	right	0.612
25	2021.11.26	22:09:44	102	inanimate/lager.jpg	false	true	left	0.711
25	2021.11.26	22:09:44	103	social/gentle.jpg	false	true	left	3.932
25	2021.11.26	22:09:44	104	social/whistle.jpg	false	true	right	1.253
25	2021.11.26	22:09:44	105	social/saloon.jpg	false	true	right	0.834
25	2021.11.26	22:09:44	106	social/fragrant.jpg	true	true	right	0.57
25	2021.11.26	22:09:44	107	inanimate/desert.jpg	true	true	left	0.558
25	2021.11.26	22:09:44	108	social/runaway.jpg	true	true	left	0.832
25	2021.11.26	22:09:44	109	social/wharf.jpg	true	true	left	1.362
25	2021.11.26	22:09:44	110	social/vocals.jpg	true	true	left	1.206
25	2021.11.26	22:09:44	111	social/jews.jpg	true	true	left	2.87
25	2021.11.26	22:09:44	112	social/straw.jpg	true	true	left	2.338
25	2021.11.26	22:09:44	113	inanimate/international.jpg	false	true	left	0.937
25	2021.11.26	22:09:44	114	social/suction.jpg	true	true	left	0.759
25	2021.11.26	22:09:44	115	social/glittering.jpg	false	true	left	1.1
25	2021.11.26	22:09:44	116	social/knitters.jpg	true	true	left	0.957
25	2021.11.26	22:09:44	117	social/receptions.jpg	true	true	left	0.694
25	2021.11.26	22:09:44	118	social/retrial.jpg	false	true	left	2.297
25	2021.11.26	22:09:44	119	inanimate/wharf.jpg	true	true	right	1.061
25	2021.11.26	22:09:44	120	social/discoloured.jpg	false	true	right	0.733
25	2021.11.26	22:09:44	121	inanimate/nicotine.jpg	true	true	right	1.05
25	2021.11.26	22:09:44	122	social/altars.jpg	false	true	right	2.048
25	2021.11.26	22:09:44	123	social/buses.jpg	false	true	right	1.329
25	2021.11.26	22:09:44	124	social/international.jpg	false	true	right	1.995
25	2021.11.26	22:09:44	125	social/projecting.jpg	true	true	right	2.233
25	2021.11.26	22:09:44	126	inanimate/restraint.jpg	false	true	right	2.492
25	2021.11.26	22:09:44	127	social/allotments.jpg	false	true	right	1.606
25	2021.11.26	22:09:44	128	social/solids.jpg	true	true	right	1.943
25	2021.11.26	22:09:44	129	inanimate/vanilla.jpg	true	true	right	1.026
25	2021.11.26	22:09:44	130	inanimate/lifts.jpg	false	true	right	1.11
25	2021.11.26	22:09:44	131	inanimate/straw.jpg	true	true	right	0.545
25	2021.11.26	22:09:44	132	inanimate/pillow.jpg	true	true	right	0.625
25	2021.11.26	22:09:44	133	inanimate/irretrievably.jpg	true	true	right	0.485
25	2021.11.26	22:09:44	134	social/veranda.jpg	true	true	right	1.223
25	2021.11.26	22:09:44	135	inanimate/castor.jpg	true	true	right	0.494
25	2021.11.26	22:09:44	136	inanimate/observational.jpg	true	true	right	0.972
25	2021.11.26	22:09:44	137	social/chopping.jpg	true	true	right	2.997
25	2021.11.26	22:09:44	138	social/aprons.jpg	false	true	right	0.887
25	2021.11.26	22:09:44	139	inanimate/allotments.jpg	false	true	right	0.602
25	2021.11.26	22:09:44	140	inanimate/icelandic.jpg	false	true	right	1.647
25	2021.11.26	22:09:44	141	inanimate/cramming.jpg	false	true	right	0.983
25	2021.11.26	22:09:44	142	inanimate/vocals.jpg	true	true	right	1.7
25	2021.11.26	22:09:44	143	inanimate/clambering.jpg	false	true	right	1.449
25	2021.11.26	22:09:44	144	inanimate/wave.jpg	false	true	right	0.498
25	2021.11.26	22:09:44	145	social/restraint.jpg	false	true	right	0.581
25	2021.11.26	22:09:44	146	inanimate/fattening.jpg	true	true	right	0.409
25	2021.11.26	22:09:44	147	inanimate/retrial.jpg	false	true	right	0.696
25	2021.11.26	22:09:44	148	social/russet.jpg	true	true	right	1.384
25	2021.11.26	22:09:44	149	social/lifts.jpg	false	true	right	0.872
25	2021.11.26	22:09:44	150	social/castor.jpg	true	true	right	1.108
25	2021.11.26	22:09:44	151	social/water.jpg	true	true	left	1.884
25	2021.11.26	22:09:44	152	social/car.jpg	true	true	right	1.438
25	2021.11.26	22:09:44	153	social/wear.jpg	true	true	right	2.645
25	2021.11.26	22:09:44	154	inanimate/living.jpg	true	true	right	1.778
25	2021.11.26	22:09:44	155	inanimate/drummers.jpg	true	true	left	0.9
25	2021.11.26	22:09:44	156	inanimate/discoloured.jpg	false	true	left	1.306
num	date	subjStartTime	trialNum	stimName	flipLeft	inView	response	rt
24	2021.11.26	21:48:32	1	inanimate/infected.jpg	true	true	right	47.8
24	2021.11.26	21:48:32	2	inanimate/projecting.jpg	false	true	left	36.116
24	2021.11.26	21:48:32	3	social/suction.jpg	false	true	left	37.814
24	2021.11.26	21:48:32	4	inanimate/mustered.jpg	true	true	right	35.897
24	2021.11.26	21:48:32	5	inanimate/veranda.jpg	false	true	right	35.837
24	2021.11.26	21:48:32	6	social/wiry.jpg	false	true	left	42.794
24	2021.11.26	21:48:32	7	social/detecting.jpg	true	true	left	21.095
24	2021.11.26	21:48:32	8	inanimate/irretrievably.jpg	true	true	left	33.875
24	2021.11.26	21:48:32	9	inanimate/tides.jpg	true	true	right	38.235
24	2021.11.26	21:48:32	10	social/desert.jpg	true	true	right	30.025
24	2021.11.26	21:48:32	11	inanimate/fattening.jpg	false	true	left	18.456
24	2021.11.26	21:48:32	12	social/eroding.jpg	true	true	left	14.052
24	2021.11.26	21:48:32	13	inanimate/undercarriage.jpg	true	true	right	42.842
24	2021.11.26	21:48:32	14	inanimate/retrial.jpg	true	true	right	19.66
24	2021.11.26	21:48:32	15	social/russet.jpg	true	true	left	16.491
24	2021.11.26	21:48:32	16	inanimate/trails.jpg	true	true	right	14.159
24	2021.11.26	21:48:32	17	inanimate/living.jpg	true	true	left	26.995
24	2021.11.26	21:48:32	18	inanimate/depressing.jpg	true	true	left	13.702
24	2021.11.26	21:48:32	19	social/contractor.jpg	false	true	left	9.029
24	2021.11.26	21:48:32	20	inanimate/wave.jpg	false	true	left	11.012
24	2021.11.26	21:48:32	21	inanimate/fragrant.jpg	false	true	right	14.665
24	2021.11.26	21:48:32	22	social/manufacturing.jpg	true	true	right	12.103
24	2021.11.26	21:48:32	23	inanimate/resigned.jpg	false	true	left	14.949
24	2021.11.26	21:48:32	24	social/living.jpg	true	true	left	9.382
24	2021.11.26	21:48:32	25	social/fountain.jpg	false	true	right	19.508
24	2021.11.26	21:48:32	26	inanimate/stagecoach.jpg	true	true	left	12.664
24	2021.11.26	21:48:32	27	social/inhabited.jpg	false	true	right	33.416
24	2021.11.26	21:48:32	28	inanimate/aprons.jpg	false	true	left	12.321
24	2021.11.26	21:48:32	29	inanimate/manufacturing.jpg	true	true	right	9.491
24	2021.11.26	21:48:32	30	social/allotments.jpg	true	true	right	36.546
24	2021.11.26	21:48:32	31	inanimate/allotments.jpg	true	true	left	19.446
24	2021.11.26	21:48:32	32	social/buses.jpg	true	true	right	16.357
24	2021.11.26	21:48:32	33	inanimate/wiry.jpg	false	true	right	16.375
24	2021.11.26	21:48:32	34	inanimate/international.jpg	false	true	left	25.051
24	2021.11.26	21:48:32	35	inanimate/mastering.jpg	true	true	right	17.453
24	2021.11.26	21:48:32	36	inanimate/lifts.jpg	true	true	right	14.673
24	2021.11.26	21:48:32	37	social/fragrant.jpg	false	true	left	22.617
